from	to	type
OTU4553	OTU6475	0.8975671
OTU2765	OTU5475	0.9035026
OTU2283	OTU6680	0.9050172
OTU5128	OTU5455	0.8961857
OTU2589	OTU6578	0.8960677
OTU1080	OTU3536	0.8956425
OTU2086	OTU6541	0.894102
OTU373	OTU4132	0.9257604
OTU8751	OTU8976	0.8930931
OTU8804	OTU8876	0.8927321
OTU373	OTU7083	0.9246839
OTU2340	OTU7907	0.892616
OTU4238	OTU4923	0.8924653
OTU3806	OTU896	0.9259124
OTU5653	OTU8876	0.9705001
OTU4187	OTU6520	0.9001488
OTU3992	OTU442	0.938051
OTU3142	OTU3968	0.8910131
OTU4187	OTU6858	0.8995838
OTU5475	OTU6520	0.890771
OTU3806	OTU4132	0.9436798
OTU1119	OTU6898	0.8903959
OTU3067	OTU3806	0.8900693
OTU8085	OTU8538	0.8898771
OTU2824	OTU3142	0.8898294
OTU4553	OTU4759	0.8893836
OTU5528	OTU8657	0.8976513
OTU5570	OTU6594	0.8882124
OTU6609	OTU6686	0.8881719
OTU3992	OTU4132	0.8867868
OTU1119	OTU3488	0.8866276
OTU4553	OTU4739	0.8858726
OTU2283	OTU5576	0.8952163
OTU1280	OTU4815	0.8855838
OTU6680	OTU7083	0.8850823
OTU2788	OTU5475	0.8930861
OTU2340	OTU8538	0.8845478
OTU1508	OTU2769	0.8835133
OTU4838	OTU6680	0.9188348
OTU4544	OTU6475	0.8827801
OTU5455	OTU5465	0.8827728
OTU4803	OTU7083	0.9079149
OTU3488	OTU791	0.8884215
OTU2853	OTU6496	0.8814761
OTU4192	OTU6609	0.8813131
OTU2770	OTU6898	0.8806011
OTU2853	OTU3418	0.8805533
OTU110	OTU8418	0.8803706
OTU3806	OTU4665	0.8794455
OTU4774	OTU4812	0.879206
OTU1605	OTU1874	0.8790815
OTU442	OTU455	0.8790314
OTU4702	OTU4812	0.8789105
OTU1508	OTU1675	0.8788511
OTU2788	OTU6609	0.888528
OTU1704	OTU7744	0.9072314
OTU7083	OTU8195	0.903261
OTU3984	OTU5653	0.8780169
OTU6898	OTU8318	0.8778575
OTU5653	OTU7083	0.9504309
OTU4238	OTU4758	0.877496
OTU6841	OTU791	0.8769391
OTU4184	OTU4759	0.8769019
OTU3135	OTU4691	0.8862892
OTU3806	OTU4387	0.9412102
OTU1605	OTU7644	0.9384529
OTU4472	OTU4669	0.8763535
OTU6609	OTU6858	0.8762851
OTU6594	OTU6898	0.8762472
OTU3984	OTU8235	0.8755301
OTU1936	OTU2589	0.8754036
OTU2888	OTU4865	0.8750413
OTU373	OTU3806	0.8749746
OTU7092	OTU8275	0.8743757
OTU2770	OTU4132	0.8736918
OTU5465	OTU7440	0.9479708
OTU4191	OTU8118	0.8727291
OTU3536	OTU4609	0.8727151
OTU4132	OTU4387	0.8718868
OTU6688	OTU8538	0.8716926
OTU4865	OTU7921	0.8714436
OTU1936	OTU8318	0.8809006
OTU5455	OTU7744	0.8712459
OTU7440	OTU8055	0.8702835
OTU2866	OTU4233	0.870181
OTU1508	OTU8318	0.870133
OTU6602	OTU6680	0.8700092
OTU7449	OTU8657	0.8697426
OTU7083	OTU7449	0.8695064
OTU3131	OTU7353	-0.8691624
OTU3984	OTU4147	0.8689526
OTU2283	OTU3067	0.8686598
OTU5570	OTU8318	0.8686006
OTU4759	OTU8418	0.8685662
OTU3968	OTU5455	0.8776638
OTU6578	OTU6594	0.8681643
OTU2086	OTU4649	0.8676486
OTU2283	OTU8195	0.8979863
OTU4387	OTU5653	0.8983591
OTU6455	OTU8078	0.8671188
OTU6898	OTU791	0.8670679
OTU4132	OTU5576	0.9301567
OTU4838	OTU5576	0.8863659
OTU2283	OTU3984	0.8663088
OTU1319	OTU5866	0.8661681
OTU6609	OTU8067	0.8658333
OTU2283	OTU4387	0.8947093
OTU6780	OTU6841	0.8651958
OTU5455	OTU6195	0.8651869
OTU3806	OTU8342	0.8651316
OTU5528	OTU6590	-0.8650015
OTU2283	OTU2756	0.8649838
OTU3142	OTU7744	0.8647311
OTU2763	OTU3806	0.8641326
OTU1234	OTU1508	0.8641258
OTU5570	OTU7976	0.8640759
OTU4501	OTU4613	0.8640692
OTU8085	OTU8804	0.8635898
OTU3987	OTU4132	0.8634786
OTU4505	OTU4788	0.8634196
OTU3488	OTU73	0.8632425
OTU1936	OTU2283	0.8632055
OTU3536	OTU4188	0.8624889
OTU3080	OTU6609	0.8623973
OTU5455	OTU8490	0.8622539
OTU5455	OTU6688	0.8621469
OTU3303	OTU4865	0.8618502
OTU4132	OTU7449	0.8910048
OTU2828	OTU3531	0.861517
OTU5570	OTU791	0.8612388
OTU4214	OTU5128	0.8612274
OTU6404	OTU6437	-0.8608734
OTU4812	OTU6858	0.8710162
OTU4199	OTU4238	0.8603031
OTU6594	OTU8275	0.8729466
OTU6870	OTU8804	0.8599552
OTU4812	OTU6749	0.8598293
OTU4233	OTU4884	0.8593669
OTU4838	OTU8195	0.9162008
OTU3806	OTU4838	0.9324068
OTU4461	OTU6459	0.8590899
OTU4187	OTU4394	0.8587592
OTU1036	OTU5429	0.8587184
OTU2640	OTU4296	-0.8586708
OTU4447	OTU4759	0.8586408
OTU2770	OTU3488	0.8581571
OTU6594	OTU6841	0.8581467
OTU3067	OTU8876	0.8574792
OTU4740	OTU4865	0.8568074
OTU2727	OTU5455	0.856263
OTU4408	OTU4865	0.855696
OTU455	OTU5528	0.8967528
OTU2340	OTU6480	0.8546708
OTU1508	OTU2770	0.8545751
OTU2756	OTU8876	0.8686435
OTU7831	OTU8285	0.8541235
OTU4427	OTU4759	0.8539958
OTU2640	OTU3418	0.8538522
OTU4670	OTU4691	0.853759
OTU4282	OTU6680	0.853751
OTU3527	OTU3547	0.8537245
OTU5475	OTU6587	0.8535603
OTU2770	OTU6543	0.867226
OTU4812	OTU4846	0.8528066
OTU3062	OTU4691	0.8662319
OTU4670	OTU4812	0.8527271
OTU3442	OTU4187	0.8526992
OTU1675	OTU3488	0.8526481
OTU4187	OTU4529	0.8525577
OTU7083	OTU791	0.8524016
OTU1319	OTU1945	0.8519477
OTU1508	OTU791	0.8518924
OTU8657	OTU8678	0.851883
OTU110	OTU3638	0.8509974
OTU4390	OTU6769	0.8506512
OTU5465	OTU7471	0.8503171
OTU3092	OTU4758	0.8660859
OTU2857	OTU4279	0.8494648
OTU1119	OTU1508	0.8492943
OTU3488	OTU8318	0.8631271
OTU6602	OTU791	0.8492758
OTU4187	OTU6686	0.8607557
OTU2788	OTU4812	0.8619813
OTU6541	OTU6578	0.8487499
OTU2537	OTU6578	0.8485191
OTU3524	OTU8085	0.867067
OTU1119	OTU4132	0.8608815
OTU6841	OTU7092	0.8479823
OTU2086	OTU2756	0.8479659
OTU5570	OTU5576	0.8478648
OTU5465	OTU5783	0.8716557
OTU6517	OTU8729	-0.8472717
OTU5576	OTU6602	0.8467965
OTU2536	OTU2640	0.8467657
OTU6816	OTU7083	0.8467655
OTU4462	OTU5804	-0.8467479
OTU4670	OTU4695	0.8460498
OTU5455	OTU6543	0.8460316
OTU5465	OTU8700	0.8457367
OTU2086	OTU4412	0.8565032
OTU3142	OTU3536	0.8454164
OTU4670	OTU6609	0.857315
OTU5455	OTU637	0.8453089
OTU373	OTU743	0.8451035
OTU6602	OTU7092	0.8450461
OTU6898	OTU7092	0.8449984
OTU1677	OTU3968	0.8448534
OTU1119	OTU3442	0.8448113
OTU7644	OTU8876	0.9145241
OTU2198	OTU4191	0.8446901
OTU3316	OTU5475	0.8589967
OTU4214	OTU4387	0.8440594
OTU4702	OTU4884	0.8439442
OTU4501	OTU6750	0.8437874
OTU1677	OTU1704	0.8434675
OTU5783	OTU6680	0.8427922
OTU5465	OTU5528	0.8419757
OTU5576	OTU6841	0.8548148
OTU3524	OTU373	0.8418115
OTU3303	OTU4229	0.84169
OTU3984	OTU6403	0.8416402
OTU1508	OTU4759	0.8416173
OTU110	OTU6491	0.8415055
OTU3488	OTU4884	0.8413536
OTU4691	OTU4923	0.8413321
OTU3442	OTU791	0.8412432
OTU6602	OTU8318	0.8411039
OTU1605	OTU5653	0.9647008
OTU455	OTU4815	0.8409469
OTU4412	OTU6841	0.8401484
OTU1621	OTU6543	0.8400289
OTU4505	OTU4865	0.8985951
OTU4192	OTU5475	0.839968
OTU7424	OTU7440	0.8398956
OTU8275	OTU8531	0.8398832
OTU4838	OTU5465	0.8394988
OTU3097	OTU8700	0.8392353
OTU5789	OTU7083	0.8389815
OTU8080	OTU8289	-0.8388977
OTU3333	OTU8318	0.8388677
OTU7092	OTU7424	0.8385747
OTU6816	OTU8876	0.9012191
OTU6590	OTU7449	-0.838505
OTU4846	OTU6686	0.8382972
OTU4394	OTU4613	0.8382784
OTU4387	OTU442	0.8379354
OTU1936	OTU2770	0.8851284
OTU5465	OTU896	0.837418
OTU7744	OTU8907	0.8371019
OTU2872	OTU4767	0.837037
OTU1898	OTU3806	0.8369957
OTU1621	OTU5151	0.8365637
OTU6590	OTU6594	-0.8365605
OTU5576	OTU6898	0.8365225
OTU4812	OTU6520	0.8362315
OTU2301	OTU4815	0.836119
OTU7083	OTU8318	0.8359506
OTU2640	OTU7644	0.8359475
OTU3294	OTU4750	0.8359362
OTU3987	OTU5653	0.8779845
OTU1677	OTU2340	0.8358778
OTU2874	OTU3536	0.835788
OTU5576	OTU6543	0.835664
OTU1898	OTU8657	0.8548158
OTU6590	OTU8804	-0.835488
OTU5475	OTU6858	0.8354435
OTU4702	OTU5475	0.8354402
OTU637	OTU7440	0.8354401
OTU5783	OTU6578	0.8354154
OTU4277	OTU452	-0.8350886
OTU2283	OTU3987	0.8514017
OTU455	OTU5837	0.8347459
OTU6587	OTU6609	0.8345503
OTU4412	OTU7083	0.8344066
OTU4132	OTU5528	0.8918045
OTU8195	OTU8275	0.834389
OTU4390	OTU7900	0.8343069
OTU2759	OTU8538	0.8341444
OTU6578	OTU6816	0.8341373
OTU6480	OTU8085	0.8338239
OTU4553	OTU6438	0.8337851
OTU442	OTU4838	0.8337418
OTU4390	OTU4427	0.8336287
OTU5837	OTU6841	0.8335113
OTU2537	OTU4238	0.8333994
OTU2283	OTU373	0.8330207
OTU5783	OTU6594	0.8840442
OTU1945	OTU3270	0.8325607
OTU3097	OTU5837	0.8323578
OTU4394	OTU4691	0.8321794
OTU4812	OTU6587	0.8320788
OTU7744	OTU7907	0.8318968
OTU2536	OTU7092	0.8466922
OTU7976	OTU8700	0.8313764
OTU2283	OTU2770	0.8313336
OTU6686	OTU8080	0.831106
OTU2628	OTU5837	0.8310833
OTU1936	OTU4923	0.8310233
OTU4750	OTU4788	0.8309516
OTU2770	OTU5570	0.8616171
OTU791	OTU8657	0.8308862
OTU3262	OTU4865	0.8305415
OTU4199	OTU7882	0.8303589
OTU373	OTU4397	0.8301569
OTU4702	OTU6609	0.8449788
OTU4691	OTU6610	0.8298796
OTU4884	OTU6688	0.8297878
OTU6594	OTU6602	0.8294522
OTU5576	OTU5653	0.8294177
OTU4132	OTU8804	0.9479396
OTU4803	OTU6602	0.8289674
OTU4187	OTU4767	0.8288117
OTU2589	OTU3984	0.8288104
OTU2847	OTU4750	0.8284521
OTU1119	OTU5151	0.8283393
OTU3442	OTU4833	0.8282632
OTU1677	OTU5765	0.828075
OTU360	OTU5455	0.8280672
OTU6680	OTU8275	0.8460579
OTU4233	OTU455	0.8279738
OTU2847	OTU6473	-0.827947
OTU5638	OTU7083	0.8279204
OTU4695	OTU4758	0.8278969
OTU2744	OTU3418	0.8276859
OTU4803	OTU6543	0.8275879
OTU4187	OTU4199	0.8274788
OTU2835	OTU6609	0.8271991
OTU2481	OTU8976	0.8271859
OTU2340	OTU2824	0.82714
OTU4923	OTU6841	0.8268338
OTU4803	OTU6841	0.8442587
OTU7976	OTU8055	0.8265986
OTU6841	OTU8195	0.8265192
OTU7440	OTU7644	0.8265186
OTU2853	OTU7644	0.8261679
OTU3488	OTU4923	0.8261666
OTU4132	OTU896	0.8261631
OTU1605	OTU5528	0.8332882
OTU5653	OTU6816	0.857121
OTU2283	OTU2506	0.8260147
OTU1936	OTU2537	0.8258869
OTU8318	OTU8657	0.8258676
OTU3593	OTU8289	0.8257944
OTU1945	OTU5195	0.8257814
OTU7831	OTU8055	0.8257129
OTU110	OTU4447	0.8256865
OTU6543	OTU6680	0.825637
OTU5765	OTU6543	0.8256054
OTU4436	OTU6749	0.8255378
OTU8876	OTU896	0.8251753
OTU2640	OTU6496	0.8250989
OTU5926	OTU8700	0.8249189
OTU6680	OTU6841	0.8248751
OTU1704	OTU5455	0.8248442
OTU2770	OTU7083	0.8605426
OTU442	OTU5455	0.8823301
OTU5653	OTU637	0.8246333
OTU7424	OTU8804	0.8244778
OTU6680	OTU7424	0.8243569
OTU5789	OTU8657	0.8424811
OTU5570	OTU7092	0.8242176
OTU1119	OTU6602	0.82421
OTU1936	OTU4833	0.8241191
OTU6688	OTU7831	0.8241142
OTU3488	OTU5576	0.8237933
OTU2866	OTU6480	0.82347
OTU2536	OTU442	0.8231968
OTU4815	OTU5465	0.877216
OTU1080	OTU7825	0.9029767
OTU4605	OTU5852	-0.8229362
OTU3984	OTU4793	0.8226757
OTU8531	OTU8657	0.8226292
OTU2502	OTU4426	-0.8225774
OTU5570	OTU8658	0.8225287
OTU5528	OTU5653	0.8224661
OTU4132	OTU791	0.8658259
OTU1119	OTU7083	0.8403694
OTU4803	OTU6898	0.8221182
OTU4609	OTU4739	0.8218503
OTU1508	OTU8881	0.8218152
OTU5528	OTU7083	0.8841881
OTU6858	OTU8080	0.8215379
OTU4501	OTU8418	0.821529
OTU3488	OTU4815	0.8209585
OTU7644	OTU8531	0.8209324
OTU6753	OTU6849	-0.8208538
OTU4427	OTU6609	0.8316696
OTU791	OTU8085	0.8208228
OTU3316	OTU4846	0.8207975
OTU4691	OTU4758	0.8207099
OTU3092	OTU3135	0.8204619
OTU455	OTU8804	0.8849371
OTU1119	OTU5114	0.8201427
OTU3524	OTU7449	0.820109
OTU2301	OTU8658	0.8200804
OTU6590	OTU7020	-0.8200382
OTU3488	OTU3524	0.8200097
OTU3316	OTU6609	0.8377911
OTU3992	OTU4762	0.8198549
OTU2351	OTU7911	0.8198172
OTU4553	OTU4812	0.9066152
OTU6749	OTU7947	0.8194549
OTU2086	OTU2715	0.819046
OTU4695	OTU4702	0.8189764
OTU6594	OTU7424	0.8187669
OTU2727	OTU3142	0.8185804
OTU6543	OTU6780	0.8182192
OTU1225	OTU4462	-0.8181243
OTU5576	OTU7424	0.8177983
OTU4505	OTU4541	0.817729
OTU4670	OTU8080	0.8177051
OTU7921	OTU8080	0.8176915
OTU455	OTU5638	0.8175595
OTU7644	OTU8658	0.8334252
OTU8085	OTU8318	0.8173787
OTU8657	OTU8658	0.8173337
OTU1280	OTU4204	0.817316
OTU4774	OTU4923	0.8172129
OTU5570	OTU6680	0.8171679
OTU3984	OTU6841	0.8171323
OTU2759	OTU6656	0.8170743
OTU1425	OTU4132	0.8170347
OTU4132	OTU4412	0.8169869
OTU4233	OTU4397	0.8169687
OTU6816	OTU8085	0.8168832
OTU3987	OTU5465	0.8195361
OTU1677	OTU4815	0.8168018
OTU4669	OTU6423	0.816655
OTU4884	OTU6543	0.8165617
OTU4702	OTU7831	0.816531
OTU3366	OTU4605	-0.8165165
OTU3282	OTU6609	0.8378318
OTU1280	OTU2756	0.816259
OTU637	OTU8876	0.8161269
OTU4233	OTU4544	0.8160456
OTU2866	OTU4865	0.8160049
OTU4851	OTU8658	0.8159918
OTU2784	OTU4802	-0.8159622
OTU6541	OTU6898	0.8159233
OTU1936	OTU4412	0.815911
OTU4501	OTU6769	0.8158892
OTU4659	OTU6880	0.8158372
OTU1605	OTU2763	0.8157275
OTU4132	OTU8195	0.9411786
OTU4613	OTU7831	0.8155833
OTU3968	OTU4132	0.8155129
OTU4923	OTU7947	0.8151184
OTU1898	OTU7083	0.8355881
OTU3806	OTU4214	0.8150047
OTU5465	OTU5789	0.8149226
OTU5151	OTU791	0.8148911
OTU3092	OTU3984	0.8147386
OTU4187	OTU4544	0.814601
OTU4501	OTU8285	0.8145301
OTU4846	OTU7947	0.8145196
OTU2283	OTU360	0.814508
OTU6543	OTU791	0.8332972
OTU2537	OTU8085	0.8974052
OTU7471	OTU7976	0.8140842
OTU360	OTU7424	0.8140446
OTU6543	OTU6578	0.8140279
OTU4802	OTU6651	-0.8138786
OTU4544	OTU8080	0.8136636
OTU4501	OTU6875	0.8136605
OTU5576	OTU8275	0.836604
OTU4740	OTU8080	0.8135187
OTU4132	OTU4848	0.8134472
OTU2873	OTU3509	0.8133128
OTU4684	OTU8104	0.812985
OTU1675	OTU3442	0.812923
OTU5789	OTU7424	0.8127198
OTU4132	OTU8531	0.8353342
OTU442	OTU8976	0.8125921
OTU4793	OTU5128	0.8125498
OTU373	OTU8881	0.8125359
OTU5570	OTU8195	0.8289692
OTU4691	OTU5475	0.8124054
OTU6688	OTU7882	0.8117582
OTU2874	OTU5926	0.8116865
OTU2086	OTU3067	0.8116183
OTU4291	OTU6473	-0.8116073
OTU2770	OTU6602	0.8114897
OTU1675	OTU373	0.8673388
OTU455	OTU4803	0.8112275
OTU6594	OTU7440	0.8666362
OTU5653	OTU5789	0.811194
OTU4838	OTU7173	0.8111913
OTU2847	OTU6459	0.8111176
OTU1605	OTU6870	0.8109873
OTU2581	OTU4132	0.8108634
OTU455	OTU5455	0.8649821
OTU3442	OTU7911	0.8105467
OTU4505	OTU8080	0.8103183
OTU2086	OTU7976	0.8102711
OTU3316	OTU8080	0.8101256
OTU4553	OTU7882	0.8100784
OTU6590	OTU6680	-0.8099575
OTU2536	OTU4803	0.8099551
OTU4815	OTU5768	0.8097773
OTU3488	OTU4803	0.8097594
OTU7882	OTU8085	0.8097419
OTU7644	OTU8195	0.8096105
OTU3531	OTU4605	0.8095247
OTU6055	OTU6749	0.8093249
OTU2770	OTU8657	0.8342467
OTU2301	OTU5765	0.8092215
OTU7083	OTU7644	0.8713157
OTU4233	OTU530	0.8090931
OTU4659	OTU6541	0.8090925
OTU3062	OTU3092	0.8090417
OTU8342	OTU8876	0.808973
OTU2283	OTU6541	0.8088686
OTU6841	OTU7449	0.8088087
OTU4803	OTU5783	0.8846571
OTU2537	OTU4613	0.8083468
OTU4703	OTU8583	-0.8082427
OTU4815	OTU5455	0.8082097
OTU2340	OTU5649	0.8081803
OTU442	OTU5576	0.8809485
OTU6578	OTU8085	0.8934423
OTU5783	OTU8195	0.8699047
OTU2283	OTU8342	0.8269782
OTU4132	OTU5789	0.9005633
OTU3806	OTU8490	0.8254084
OTU6841	OTU8085	0.8702377
OTU3984	OTU8657	0.8271859
OTU3992	OTU7440	0.921712
OTU3062	OTU6609	0.8254412
OTU442	OTU5789	0.8739057
OTU1119	OTU8657	0.827872
OTU3488	OTU6680	0.8191365
OTU4132	OTU8658	0.8502896
OTU2506	OTU5465	0.8311928
OTU3092	OTU7882	0.8323687
OTU6578	OTU8055	0.8394869
OTU7440	OTU8195	0.8570545
OTU1425	OTU6590	-0.841158
OTU1605	OTU3987	0.8976026
OTU1605	OTU373	0.8778207
OTU373	OTU455	0.8883443
OTU6841	OTU8804	0.8673189
OTU4187	OTU8067	0.8162097
OTU5465	OTU7449	0.8139539
OTU1936	OTU3806	0.8176456
OTU3442	OTU5475	0.8160992
OTU2086	OTU6594	0.8589421
OTU2770	OTU6841	0.8743272
OTU4187	OTU8285	0.8172451
OTU6841	OTU8318	0.8560885
OTU2536	OTU8195	0.8135845
OTU4187	OTU4695	0.8901321
OTU5576	OTU5783	0.8746417
OTU4132	OTU455	0.8958026
OTU2086	OTU8342	0.810217
OTU3282	OTU4812	0.8122427
OTU2770	OTU5783	0.8123671
OTU1605	OTU5789	0.8742198
OTU1119	OTU6841	0.8644162
OTU1936	OTU3984	0.902519
OTU2086	OTU4803	0.8109209
OTU1119	OTU5570	0.8292863
OTU5576	OTU7083	0.892782
OTU3806	OTU4848	0.8674184
OTU4838	OTU5653	0.8621248
OTU4838	OTU7092	0.893708
OTU8657	OTU8876	0.9261802
OTU1898	OTU5465	0.8169158
OTU3984	OTU8538	0.8153575
OTU3806	OTU6816	0.9224445
OTU6780	OTU8085	0.8595118
OTU3135	OTU4884	0.8608262
OTU455	OTU8195	0.8110153
OTU442	OTU5653	0.8894719
OTU5465	OTU7424	0.8897931
OTU1936	OTU6541	0.8512009
OTU4132	OTU6680	0.9282558
OTU3488	OTU373	0.8488773
OTU4132	OTU4815	0.8531857
OTU4815	OTU6780	0.8303178
OTU2283	OTU8804	0.8479382
OTU6543	OTU8318	0.8556879
OTU2824	OTU8085	0.842388
OTU1605	OTU2506	0.8652934
OTU5465	OTU8275	0.8423523
OTU5465	OTU6816	0.8387398
OTU4803	OTU5570	0.844757
OTU2536	OTU6680	0.8267162
OTU8275	OTU8657	0.8414536
OTU4670	OTU5475	0.8420114
OTU5465	OTU6578	0.8482254
OTU2086	OTU5465	0.8598256
OTU7644	OTU8678	0.8434738
OTU6578	OTU6841	0.8552789
OTU4187	OTU7882	0.8694824
OTU5783	OTU8678	0.9169394
OTU5128	OTU637	0.8588006
OTU4803	OTU7424	0.823179
OTU5455	OTU6578	0.8836675
OTU1898	OTU442	0.8832966
OTU4884	OTU7882	0.8326694
OTU3984	OTU6816	0.8515683
OTU4132	OTU6578	0.9245776
OTU1605	OTU3984	0.8715685
OTU7092	OTU7644	0.8251628
OTU2536	OTU6594	0.8125002
OTU373	OTU6841	0.901229
OTU4803	OTU8275	0.8487321
OTU4774	OTU6749	0.8549638
OTU8275	OTU8658	0.8234036
OTU1874	OTU8876	0.8436914
OTU7092	OTU7440	0.837514
OTU2086	OTU7092	0.8304811
OTU4394	OTU5475	0.8270789
OTU3092	OTU8538	0.8487906
OTU3062	OTU8538	0.8122783
OTU3806	OTU4762	0.8539936
OTU1119	OTU6578	0.8490523
OTU4691	OTU6520	0.8377749
OTU1874	OTU5653	0.8408581
OTU7424	OTU8195	0.8273934
OTU1605	OTU896	0.8605353
OTU6578	OTU7092	0.822298
OTU2506	OTU5653	0.8398362
OTU3992	OTU5465	0.8888446
OTU2086	OTU5576	0.8241845
OTU1675	OTU6543	0.8182956
OTU5128	OTU8055	0.8420294
OTU8275	OTU8804	0.845612
OTU373	OTU5653	0.8518309
OTU8318	OTU8678	0.8265199
OTU5128	OTU8490	0.8524922
OTU6543	OTU6594	0.8265724
OTU5455	OTU7831	0.8275722
OTU2866	OTU530	0.8252585
OTU455	OTU6594	0.837322
OTU3987	OTU8876	0.8928019
OTU2537	OTU6841	0.8155539
OTU4884	OTU8085	0.8899619
OTU1898	OTU4132	0.8480887
OTU791	OTU8678	0.8231655
OTU455	OTU6780	0.810765
OTU7440	OTU8678	0.8262207
OTU1874	OTU5465	0.8314577
OTU8275	OTU8678	0.8117114
OTU2340	OTU5128	0.8350156
OTU4815	OTU6543	0.8113307
OTU5789	OTU7440	0.8108942
OTU4803	OTU5465	0.8465845
OTU5783	OTU7092	0.8661809
OTU4233	OTU5837	0.8120939
OTU2866	OTU4884	0.8336304
OTU6680	OTU7440	0.810434
OTU4132	OTU5638	0.8085952
OTU4387	OTU5455	0.818368
OTU4838	OTU6594	0.8559485
OTU4187	OTU4884	0.860041
OTU3992	OTU4387	0.8423707
OTU4132	OTU8318	0.8606066
OTU637	OTU8055	0.8212231
OTU4187	OTU4238	0.8145552
OTU1605	OTU2756	0.8524981
OTU1280	OTU6780	0.8116177
OTU4187	OTU4758	0.8680101
OTU5455	OTU8085	0.8247266
OTU4427	OTU4812	0.8549211
OTU2756	OTU5465	0.811223
OTU4233	OTU6688	0.8090507
OTU8275	OTU8876	0.8939051
OTU4387	OTU5465	0.8355266
OTU1605	OTU4803	0.8752986
OTU7449	OTU8876	0.8212609
OTU442	OTU6680	0.8943946
OTU7424	OTU8055	0.8143431
OTU4387	OTU8876	0.9164618
OTU2589	OTU8085	0.8484279
OTU1898	OTU7440	0.8540882
OTU373	OTU6543	0.8161304
OTU5128	OTU6578	0.8108791
OTU5455	OTU5528	0.8169596
OTU373	OTU6780	0.8257965
OTU1605	OTU4387	0.8819789
OTU5783	OTU7083	0.8904796
OTU6578	OTU8318	0.851005
OTU5576	OTU7440	0.8149609
OTU3806	OTU637	0.8421655
OTU3806	OTU5638	0.8225702
OTU455	OTU6578	0.8214455
OTU5653	OTU6594	0.8741329
OTU3067	OTU4132	0.8551357
OTU5128	OTU6195	0.8304375
OTU4132	OTU6590	-0.8136194
OTU5465	OTU8055	0.9134481
OTU3062	OTU5475	0.8360741
OTU5653	OTU6680	0.8292522
OTU4132	OTU8055	0.8379484
OTU2283	OTU3992	0.8230644
OTU4815	OTU5570	0.8218926
OTU2824	OTU4233	0.8357258
OTU2506	OTU8876	0.8625302
OTU3524	OTU8538	0.8145371
OTU3135	OTU5475	0.8371884
