OTUID	Kingdom	Phylum	Class	Order	Family	Genus
OTU4684	d_Bacteria	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	f_Desulfobacteraceae	g_Desulfobacter
OTU4685	d_Bacteria	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	f_Desulfovibrionaceae	g_Desulfovibrio
OTU4687	d_Bacteria	p_Desulfobacterota	c_Desulfuromonadia	o_Sva1033	f_norank_o_Sva1033	g_norank_f_norank_o_Sva1033
OTU4689	d_Bacteria	p_Calditrichota	c_Calditrichia	o_Calditrichales	f_Calditrichaceae	g_norank_f_Calditrichaceae
OTU4690	d_Bacteria	p_Acidobacteriota	c_Vicinamibacteria	o_Subgroup_17	f_norank_o_Subgroup_17	g_norank_f_norank_o_Subgroup_17
OTU4691	d_Bacteria	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	f_Desulfobulbaceae	g_Desulfobulbus
OTU4693	d_Bacteria	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	f_Desulfosarcinaceae	g_Sva0081_sediment_group
OTU4695	d_Bacteria	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	f_Desulfobulbaceae	g_Desulfobulbus
OTU4697	d_Bacteria	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	f_Desulfobacteraceae	g_Desulfobacterium
OTU4698	d_Bacteria	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	f_Desulfocapsaceae	g_unclassified_f_Desulfocapsaceae
OTU4702	d_Bacteria	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	f_Desulfobacteraceae	g_Desulfobacter
OTU4703	d_Bacteria	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	f_Desulfocapsaceae	g_Desulforhopalus
OTU4706	d_Bacteria	p_Patescibacteria	c_WWE3	o_norank_c_WWE3	f_norank_o_norank_c_WWE3	g_norank_f_norank_o_norank_c_WWE3
OTU4708	d_Bacteria	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	f_Desulfoplanaceae	g_Desulfoplanes
OTU4710	d_Bacteria	p_Firmicutes	c_unclassified_p_Firmicutes	o_unclassified_p_Firmicutes	f_unclassified_p_Firmicutes	g_unclassified_p_Firmicutes
OTU4713	d_Bacteria	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	f_Desulfobacteraceae	g_norank_f_Desulfobacteraceae
OTU4723	d_Bacteria	p_Planctomycetota	c_vadinHA49	o_norank_c_vadinHA49	f_norank_o_norank_c_vadinHA49	g_norank_f_norank_o_norank_c_vadinHA49
OTU4726	d_Bacteria	p_Acidobacteriota	c_Subgroup_26	o_norank_c_Subgroup_26	f_norank_o_norank_c_Subgroup_26	g_norank_f_norank_o_norank_c_Subgroup_26
OTU473	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Bacteroidetes_BD2-2	g_norank_f_Bacteroidetes_BD2-2
OTU4733	d_Bacteria	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	f_Desulfocapsaceae	g_norank_f_Desulfocapsaceae
OTU4735	d_Bacteria	p_Latescibacterota	c_norank_p_Latescibacterota	o_norank_c_norank_p_Latescibacterota	f_norank_o_norank_c_norank_p_Latescibacterota	g_norank_f_norank_o_norank_c_norank_p_Latescibacterota
OTU4739	d_Bacteria	p_Firmicutes	c_Clostridia	o_Peptostreptococcales-Tissierellales	f_norank_o_Peptostreptococcales-Tissierellales	g_Anaeromicrobium
OTU4740	d_Bacteria	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	f_Desulfobacteraceae	g_Desulfobacter
OTU4744	d_Bacteria	p_Acidobacteriota	c_Vicinamibacteria	o_Vicinamibacterales	f_norank_o_Vicinamibacterales	g_norank_f_norank_o_Vicinamibacterales
OTU4745	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_unclassified_c_Bacteroidia	f_unclassified_c_Bacteroidia	g_unclassified_c_Bacteroidia
OTU4746	d_Bacteria	p_Firmicutes	c_Syntrophomonadia	o_Syntrophomonadales	f_Syntrophomonadaceae	g_Syntrophomonas
OTU4747	d_Bacteria	p_Synergistota	c_Synergistia	o_Synergistales	f_Synergistaceae	g_EBM-39
OTU4750	d_Bacteria	p_Firmicutes	c_Clostridia	o_Peptostreptococcales-Tissierellales	f_norank_o_Peptostreptococcales-Tissierellales	g_livecontrolB21
OTU4758	d_Bacteria	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	f_Desulfobacteraceae	g_Desulfobacter
OTU4759	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Marinifilaceae	g_Marinifilum
OTU4761	d_Bacteria	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	f_Desulfobacteraceae	g_Desulfobacter
OTU4762	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	g_Muricauda
OTU4767	d_Bacteria	p_Firmicutes	c_Clostridia	o_Peptostreptococcales-Tissierellales	f_Anaerovoracaceae	g_norank_f_Anaerovoracaceae
OTU4774	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_unclassified_c_Bacteroidia	f_unclassified_c_Bacteroidia	g_unclassified_c_Bacteroidia
OTU4776	d_Bacteria	p_Actinobacteriota	c_Thermoleophilia	o_Gaiellales	f_norank_o_Gaiellales	g_norank_f_norank_o_Gaiellales
OTU4778	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Gammaproteobacteria_Incertae_Sedis	f_unclassified_o_Gammaproteobacteria_Incertae_Sedis	g_Marinicella
OTU478	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Cytophagales	f_Flammeovirgaceae	g_Algivirga
OTU4782	d_Bacteria	p_Calditrichota	c_Calditrichia	o_Calditrichales	f_Calditrichaceae	g_SM23-31
OTU4788	d_Bacteria	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	f_Desulfobacteraceae	g_Desulfobacter
OTU4790	d_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Micavibrionales	f_Micavibrionaceae	g_norank_f_Micavibrionaceae
OTU4793	d_Bacteria	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	f_Desulfocapsaceae	g_norank_f_Desulfocapsaceae
OTU4796	d_Bacteria	p_Firmicutes	c_Bacilli	o_Izemoplasmatales	f_Izemoplasmataceae	g_norank_f_Izemoplasmataceae
OTU4801	d_Bacteria	p_Firmicutes	c_Clostridia	o_Peptostreptococcales-Tissierellales	f_Peptostreptococcaceae	g_unclassified_f_Peptostreptococcaceae
OTU4802	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Oceanospirillales	f_Nitrincolaceae	g_Marinobacterium
OTU4803	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Gammaproteobacteria_Incertae_Sedis	f_unclassified_o_Gammaproteobacteria_Incertae_Sedis	g_norank_f_unclassified
OTU4812	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Marinifilaceae	g_Marinifilum
OTU4815	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Microtrichales	f_Microtrichaceae	g_norank_f_Microtrichaceae
OTU482	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Chitinophagales	f_norank_o_Chitinophagales	g_norank_f_norank_o_Chitinophagales
OTU4826	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Oceanospirillales	f_Pseudohongiellaceae	g_Pseudohongiella
OTU4831	d_Bacteria	p_Firmicutes	c_Clostridia	o_norank_c_Clostridia	f_Hungateiclostridiaceae	g_norank_f_Hungateiclostridiaceae
OTU4833	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Gammaproteobacteria_Incertae_Sedis	f_unclassified_o_Gammaproteobacteria_Incertae_Sedis	g_norank_f_unclassified
OTU4835	d_Bacteria	p_Spirochaetota	c_Leptospirae	o_Leptospirales	f_Leptospiraceae	g_RBG-16-49-21
OTU4838	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Actinomarinales	f_norank_o_Actinomarinales	g_norank_f_norank_o_Actinomarinales
OTU484	d_Bacteria	p_Cloacimonadota	c_Cloacimonadia	o_Cloacimonadales	f_MSBL8	g_norank_f_MSBL8
OTU4841	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Marinilabiliaceae	g_Carboxylicivirga
OTU4843	d_Bacteria	p_Firmicutes	c_Clostridia	o_Peptostreptococcales-Tissierellales	f_norank_o_Peptostreptococcales-Tissierellales	g_JTB215
OTU4846	d_Bacteria	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	f_Desulfovibrionaceae	g_Halodesulfovibrio
OTU4848	d_Bacteria	p_Acidobacteriota	c_Thermoanaerobaculia	o_Thermoanaerobaculales	f_Thermoanaerobaculaceae	g_Subgroup_23
OTU4850	d_Bacteria	p_Cyanobacteria	c_Cyanobacteriia	o_Chloroplast	f_norank_o_Chloroplast	g_norank_f_norank_o_Chloroplast
OTU4851	d_Bacteria	p_Patescibacteria	c_ABY1	o_Candidatus_Falkowbacteria	f_norank_o_Candidatus_Falkowbacteria	g_norank_f_norank_o_Candidatus_Falkowbacteria
OTU4857	d_Bacteria	p_Fermentibacterota	c_Fermentibacteria	o_Fermentibacterales	f_Fermentibacteraceae	g_norank_f_Fermentibacteraceae
OTU4859	d_Bacteria	p_Patescibacteria	c_Gracilibacteria	o_JGI_0000069-P22	f_norank_o_JGI_0000069-P22	g_norank_f_norank_o_JGI_0000069-P22
OTU486	d_Bacteria	p_Patescibacteria	c_Gracilibacteria	o_Candidatus_Peribacteria	f_norank_o_Candidatus_Peribacteria	g_norank_f_norank_o_Candidatus_Peribacteria
OTU4865	d_Bacteria	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	f_Desulfobacteraceae	g_Desulfobacter
OTU4871	d_Bacteria	p_Myxococcota	c_Polyangia	o_PS-B29	f_norank_o_PS-B29	g_norank_f_norank_o_PS-B29
OTU4876	d_Bacteria	p_Cloacimonadota	c_Cloacimonadia	o_Cloacimonadales	f_MSBL8	g_norank_f_MSBL8
OTU4883	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	g_Lutibacter
OTU4884	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Marinifilaceae	g_Marinifilum
OTU4886	d_Bacteria	p_Patescibacteria	c_Saccharimonadia	o_Saccharimonadales	f_norank_o_Saccharimonadales	g_norank_f_norank_o_Saccharimonadales
OTU4891	d_Bacteria	p_Gemmatimonadota	c_PAUC43f_marine_benthic_group	o_norank_c_PAUC43f_marine_benthic_group	f_norank_o_norank_c_PAUC43f_marine_benthic_group	g_norank_f_norank_o_norank_c_PAUC43f_marine_benthic_group
OTU4892	d_Bacteria	p_Cloacimonadota	c_Cloacimonadia	o_Cloacimonadales	f_MSBL8	g_norank_f_MSBL8
OTU4913	d_Bacteria	p_NB1-j	c_norank_p_NB1-j	o_norank_c_norank_p_NB1-j	f_norank_o_norank_c_norank_p_NB1-j	g_norank_f_norank_o_norank_c_norank_p_NB1-j
OTU4918	d_Bacteria	p_NB1-j	c_norank_p_NB1-j	o_norank_c_norank_p_NB1-j	f_norank_o_norank_c_norank_p_NB1-j	g_norank_f_norank_o_norank_c_norank_p_NB1-j
OTU4923	d_Bacteria	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	f_Desulfocapsaceae	g_unclassified_f_Desulfocapsaceae
OTU493	d_Bacteria	p_Latescibacterota	c_unclassified_p_Latescibacterota	o_unclassified_p_Latescibacterota	f_unclassified_p_Latescibacterota	g_unclassified_p_Latescibacterota
OTU4931	d_Bacteria	p_Actinobacteriota	c_Actinobacteria	o_PeM15	f_norank_o_PeM15	g_norank_f_norank_o_PeM15
OTU4932	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Cytophagales	f_Flammeovirgaceae	g_Algivirga
OTU4936	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_unclassified_c_Gammaproteobacteria	f_unclassified_c_Gammaproteobacteria	g_unclassified_c_Gammaproteobacteria
OTU4947	d_Bacteria	p_NB1-j	c_norank_p_NB1-j	o_norank_c_norank_p_NB1-j	f_norank_o_norank_c_norank_p_NB1-j	g_norank_f_norank_o_norank_c_norank_p_NB1-j
OTU4966	d_Bacteria	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	f_Desulfovibrionaceae	g_Desulfocurvus
OTU497	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidetes_VC2.1_Bac22	f_norank_o_Bacteroidetes_VC2.1_Bac22	g_norank_f_norank_o_Bacteroidetes_VC2.1_Bac22
OTU498	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Chitinophagales	f_Saprospiraceae	g_norank_f_Saprospiraceae
OTU4980	d_Bacteria	p_Planctomycetota	c_OM190	o_norank_c_OM190	f_norank_o_norank_c_OM190	g_norank_f_norank_o_norank_c_OM190
OTU4995	d_Bacteria	p_SAR324_cladeMarine_group_B	c_norank_p_SAR324_cladeMarine_group_B	o_norank_c_norank_p_SAR324_cladeMarine_group_B	f_norank_o_norank_c_norank_p_SAR324_cladeMarine_group_B	g_norank_f_norank_o_norank_c_norank_p_SAR324_cladeMarine_group_B
OTU4996	d_Bacteria	p_Patescibacteria	c_Saccharimonadia	o_Saccharimonadales	f_norank_o_Saccharimonadales	g_norank_f_norank_o_Saccharimonadales
OTU4998	d_Bacteria	p_Gemmatimonadota	c_BD2-11_terrestrial_group	o_norank_c_BD2-11_terrestrial_group	f_norank_o_norank_c_BD2-11_terrestrial_group	g_norank_f_norank_o_norank_c_BD2-11_terrestrial_group
OTU5006	d_Bacteria	p_Latescibacterota	c_norank_p_Latescibacterota	o_norank_c_norank_p_Latescibacterota	f_norank_o_norank_c_norank_p_Latescibacterota	g_norank_f_norank_o_norank_c_norank_p_Latescibacterota
OTU5008	d_Bacteria	p_Acidobacteriota	c_Vicinamibacteria	o_Vicinamibacterales	f_norank_o_Vicinamibacterales	g_norank_f_norank_o_Vicinamibacterales
OTU501	d_Bacteria	p_Latescibacterota	c_norank_p_Latescibacterota	o_norank_c_norank_p_Latescibacterota	f_norank_o_norank_c_norank_p_Latescibacterota	g_norank_f_norank_o_norank_c_norank_p_Latescibacterota
OTU5017	d_Bacteria	p_Planctomycetota	c_OM190	o_norank_c_OM190	f_norank_o_norank_c_OM190	g_norank_f_norank_o_norank_c_OM190
OTU5021	d_Bacteria	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	f_Desulfurivibrionaceae	g_MSBL7
OTU5026	d_Bacteria	p_NB1-j	c_norank_p_NB1-j	o_norank_c_norank_p_NB1-j	f_norank_o_norank_c_norank_p_NB1-j	g_norank_f_norank_o_norank_c_norank_p_NB1-j
OTU5027	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Bacteroidetes_vadinHA17	g_norank_f_Bacteroidetes_vadinHA17
OTU5029	d_Bacteria	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	f_Desulfocapsaceae	g_Desulfopila
OTU5039	d_Bacteria	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	f_Desulfobulbaceae	g_Desulfobulbus
OTU5040	d_Bacteria	p_Marinimicrobia_SAR406_clade	c_norank_p_Marinimicrobia_SAR406_clade	o_norank_c_norank_p_Marinimicrobia_SAR406_clade	f_norank_o_norank_c_norank_p_Marinimicrobia_SAR406_clade	g_norank_f_norank_o_norank_c_norank_p_Marinimicrobia_SAR406_clade
OTU5041	d_Bacteria	p_Acidobacteriota	c_Thermoanaerobaculia	o_Thermoanaerobaculales	f_Thermoanaerobaculaceae	g_Subgroup_23
OTU5042	d_Bacteria	p_Planctomycetota	c_OM190	o_norank_c_OM190	f_norank_o_norank_c_OM190	g_norank_f_norank_o_norank_c_OM190
OTU5046	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_unclassified_c_Gammaproteobacteria	f_unclassified_c_Gammaproteobacteria	g_unclassified_c_Gammaproteobacteria
OTU5049	d_Bacteria	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	f_Desulfobacteraceae	g_unclassified_f_Desulfobacteraceae
OTU5050	d_Bacteria	p_NB1-j	c_norank_p_NB1-j	o_norank_c_norank_p_NB1-j	f_norank_o_norank_c_norank_p_NB1-j	g_norank_f_norank_o_norank_c_norank_p_NB1-j
OTU5052	d_Bacteria	p_NB1-j	c_norank_p_NB1-j	o_norank_c_norank_p_NB1-j	f_norank_o_norank_c_norank_p_NB1-j	g_norank_f_norank_o_norank_c_norank_p_NB1-j
OTU5053	d_Bacteria	p_Planctomycetota	c_OM190	o_norank_c_OM190	f_norank_o_norank_c_OM190	g_norank_f_norank_o_norank_c_OM190
OTU5054	d_Bacteria	p_Gemmatimonadota	c_Gemmatimonadetes	o_Gemmatimonadales	f_Gemmatimonadaceae	g_norank_f_Gemmatimonadaceae
OTU5055	d_Bacteria	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	f_Desulfosarcinaceae	g_norank_f_Desulfosarcinaceae
OTU5056	d_Bacteria	p_Verrucomicrobiota	c_Kiritimatiellae	o_Kiritimatiellales	f_Kiritimatiellaceae	g_R76-B128
OTU5057	d_Bacteria	p_Acidobacteriota	c_Vicinamibacteria	o_Vicinamibacterales	f_norank_o_Vicinamibacterales	g_norank_f_norank_o_Vicinamibacterales
OTU5058	d_Bacteria	p_Nitrospinota	c_P9X2b3D02	o_norank_c_P9X2b3D02	f_norank_o_norank_c_P9X2b3D02	g_norank_f_norank_o_norank_c_P9X2b3D02
OTU5060	d_Bacteria	p_SAR324_cladeMarine_group_B	c_norank_p_SAR324_cladeMarine_group_B	o_norank_c_norank_p_SAR324_cladeMarine_group_B	f_norank_o_norank_c_norank_p_SAR324_cladeMarine_group_B	g_norank_f_norank_o_norank_c_norank_p_SAR324_cladeMarine_group_B
OTU5063	d_Bacteria	p_Patescibacteria	c_Saccharimonadia	o_Saccharimonadales	f_norank_o_Saccharimonadales	g_norank_f_norank_o_Saccharimonadales
OTU5067	d_Bacteria	p_Gemmatimonadota	c_BD2-11_terrestrial_group	o_norank_c_BD2-11_terrestrial_group	f_norank_o_norank_c_BD2-11_terrestrial_group	g_norank_f_norank_o_norank_c_BD2-11_terrestrial_group
OTU5071	d_Bacteria	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	f_Desulfobacteraceae	g_unclassified_f_Desulfobacteraceae
OTU5073	d_Bacteria	p_Planctomycetota	c_OM190	o_norank_c_OM190	f_norank_o_norank_c_OM190	g_norank_f_norank_o_norank_c_OM190
OTU5075	d_Bacteria	p_Sva0485	c_norank_p_Sva0485	o_norank_c_norank_p_Sva0485	f_norank_o_norank_c_norank_p_Sva0485	g_norank_f_norank_o_norank_c_norank_p_Sva0485
OTU5078	d_Bacteria	p_NB1-j	c_norank_p_NB1-j	o_norank_c_norank_p_NB1-j	f_norank_o_norank_c_norank_p_NB1-j	g_norank_f_norank_o_norank_c_norank_p_NB1-j
OTU508	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Cytophagales	f_Cyclobacteriaceae	g_norank_f_Cyclobacteriaceae
OTU5082	d_Bacteria	p_Acidobacteriota	c_Subgroup_22	o_norank_c_Subgroup_22	f_norank_o_norank_c_Subgroup_22	g_norank_f_norank_o_norank_c_Subgroup_22
OTU5083	d_Bacteria	p_Gemmatimonadota	c_Gemmatimonadetes	o_Gemmatimonadales	f_Gemmatimonadaceae	g_norank_f_Gemmatimonadaceae
OTU5086	d_Bacteria	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	f_Desulfocapsaceae	g_unclassified_f_Desulfocapsaceae
OTU5090	d_Bacteria	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	f_Desulfocapsaceae	g_unclassified_f_Desulfocapsaceae
OTU5092	d_Bacteria	p_Patescibacteria	c_Saccharimonadia	o_Saccharimonadales	f_norank_o_Saccharimonadales	g_norank_f_norank_o_Saccharimonadales
OTU5096	d_Bacteria	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	f_Desulfobulbaceae	g_unclassified_f_Desulfobulbaceae
OTU5097	d_Bacteria	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	f_Desulfocapsaceae	g_SEEP-SRB4
OTU5098	d_Bacteria	p_Myxococcota	c_Polyangia	o_UASB-TL25	f_norank_o_UASB-TL25	g_norank_f_norank_o_UASB-TL25
OTU5099	d_Bacteria	p_Zixibacteria	c_norank_p_Zixibacteria	o_norank_c_norank_p_Zixibacteria	f_norank_o_norank_c_norank_p_Zixibacteria	g_norank_f_norank_o_norank_c_norank_p_Zixibacteria
OTU5100	d_Bacteria	p_Spirochaetota	c_Spirochaetia	o_Spirochaetales	f_Spirochaetaceae	g_Sphaerochaeta
OTU5101	d_Bacteria	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	f_Desulfosarcinaceae	g_SEEP-SRB1
OTU5104	d_Bacteria	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	f_Desulfosarcinaceae	g_Sva0081_sediment_group
OTU5106	d_Bacteria	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	f_Desulfosarcinaceae	g_SEEP-SRB1
OTU5107	d_Bacteria	p_Planctomycetota	c_OM190	o_norank_c_OM190	f_norank_o_norank_c_OM190	g_norank_f_norank_o_norank_c_OM190
OTU5111	d_Bacteria	p_Acidobacteriota	c_Subgroup_22	o_norank_c_Subgroup_22	f_norank_o_norank_c_Subgroup_22	g_norank_f_norank_o_norank_c_Subgroup_22
OTU5113	d_Bacteria	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	f_Desulfococcaceae	g_Desulfococcus
OTU5114	d_Bacteria	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	f_Desulfocapsaceae	g_Desulfopila
OTU5119	d_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	f_Rhodobacteraceae	g_Marivita
OTU5126	d_Bacteria	p_Acidobacteriota	c_Subgroup_26	o_norank_c_Subgroup_26	f_norank_o_norank_c_Subgroup_26	g_norank_f_norank_o_norank_c_Subgroup_26
OTU5128	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Microtrichales	f_Ilumatobacteraceae	g_Ilumatobacter
OTU5144	d_Bacteria	p_Actinobacteriota	c_Acidimicrobiia	o_Actinomarinales	f_norank_o_Actinomarinales	g_norank_f_norank_o_Actinomarinales
OTU5146	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	g_Croceitalea
OTU5151	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_BD7-8	f_norank_o_BD7-8	g_norank_f_norank_o_BD7-8
OTU5152	d_Bacteria	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	f_Desulfovibrionaceae	g_Desulfovibrio
OTU5157	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_B2M28	f_norank_o_B2M28	g_norank_f_norank_o_B2M28
OTU5161	d_Bacteria	p_Patescibacteria	c_WWE3	o_norank_c_WWE3	f_norank_o_norank_c_WWE3	g_norank_f_norank_o_norank_c_WWE3
OTU5173	d_Bacteria	p_NB1-j	c_norank_p_NB1-j	o_norank_c_norank_p_NB1-j	f_norank_o_norank_c_norank_p_NB1-j	g_norank_f_norank_o_norank_c_norank_p_NB1-j
OTU5190	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Oceanospirillales	f_Nitrincolaceae	g_Marinobacterium
OTU5195	d_Bacteria	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	f_Desulfocapsaceae	g_unclassified_f_Desulfocapsaceae
OTU5197	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_unclassified_c_Gammaproteobacteria	f_unclassified_c_Gammaproteobacteria	g_unclassified_c_Gammaproteobacteria
OTU5206	d_Bacteria	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	f_Desulfosarcinaceae	g_SEEP-SRB1
OTU5211	d_Bacteria	p_Desulfobacterota	c_Desulfuromonadia	o_Sva1033	f_norank_o_Sva1033	g_norank_f_norank_o_Sva1033
OTU5214	d_Bacteria	p_Verrucomicrobiota	c_Verrucomicrobiae	o_Verrucomicrobiales	f_DEV007	g_norank_f_DEV007
OTU5215	d_Bacteria	p_Calditrichota	c_Calditrichia	o_Calditrichales	f_Calditrichaceae	g_norank_f_Calditrichaceae
OTU522	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Bacteroidetes_BD2-2	g_norank_f_Bacteroidetes_BD2-2
OTU5221	d_Bacteria	p_Verrucomicrobiota	c_Verrucomicrobiae	o_Verrucomicrobiales	f_DEV007	g_norank_f_DEV007
OTU5224	d_Bacteria	p_Sumerlaeota	c_Sumerlaeia	o_norank_c_Sumerlaeia	f_norank_o_norank_c_Sumerlaeia	g_norank_f_norank_o_norank_c_Sumerlaeia
OTU524	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Chitinophagales	f_norank_o_Chitinophagales	g_norank_f_norank_o_Chitinophagales
OTU5246	d_Bacteria	p_Firmicutes	c_Clostridia	o_Lachnospirales	f_Lachnospiraceae	g_Tuzzerella
OTU5254	d_Bacteria	p_Latescibacterota	c_norank_p_Latescibacterota	o_norank_c_norank_p_Latescibacterota	f_norank_o_norank_c_norank_p_Latescibacterota	g_norank_f_norank_o_norank_c_norank_p_Latescibacterota
OTU5257	d_Bacteria	p_Latescibacterota	c_norank_p_Latescibacterota	o_norank_c_norank_p_Latescibacterota	f_norank_o_norank_c_norank_p_Latescibacterota	g_norank_f_norank_o_norank_c_norank_p_Latescibacterota
OTU5260	d_Bacteria	p_Fusobacteriota	c_Fusobacteriia	o_Fusobacteriales	f_Fusobacteriaceae	g_unclassified_f_Fusobacteriaceae
OTU5275	d_Bacteria	p_Latescibacterota	c_norank_p_Latescibacterota	o_norank_c_norank_p_Latescibacterota	f_norank_o_norank_c_norank_p_Latescibacterota	g_norank_f_norank_o_norank_c_norank_p_Latescibacterota
OTU5277	d_Bacteria	p_Verrucomicrobiota	c_Chlamydiae	o_LD1-PA32	f_norank_o_LD1-PA32	g_norank_f_norank_o_LD1-PA32
OTU5286	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_unclassified_c_Bacteroidia	f_unclassified_c_Bacteroidia	g_unclassified_c_Bacteroidia
OTU5294	d_Bacteria	p_Firmicutes	c_Bacilli	o_Izemoplasmatales	f_Izemoplasmataceae	g_norank_f_Izemoplasmataceae
OTU5297	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	g_Aureitalea
OTU5299	d_Bacteria	p_Patescibacteria	c_Saccharimonadia	o_Saccharimonadales	f_norank_o_Saccharimonadales	g_norank_f_norank_o_Saccharimonadales
OTU530	d_Bacteria	p_Desulfobacterota	c_Syntrophobacteria	o_Syntrophobacterales	f_norank_o_Syntrophobacterales	g_norank_f_norank_o_Syntrophobacterales
OTU5308	d_Bacteria	p_Acidobacteriota	c_Thermoanaerobaculia	o_Thermoanaerobaculales	f_Thermoanaerobaculaceae	g_Subgroup_23
OTU5312	d_Bacteria	p_Acidobacteriota	c_Vicinamibacteria	o_Subgroup_9	f_norank_o_Subgroup_9	g_norank_f_norank_o_Subgroup_9
